The ____ help prepare children to read and write by developing visual and motor skills.|arts|Performing creative tasks such as artistic activities helps children develop better motor skills.
Painting, drawing and sculpture also help children learn to make choices, use their ______ and express feelings.|memory|As creativity is personal, being artistic allows a child to exercise the memory and express feelings.
Guiding your children to enjoy art, can revitalize learning and open new avenues for __________.|expression|As creative arts have fewer boundaries, they often allow children to express feelings and thoughts that they are otherwise unequipped to express.
To understand and facilitate learning in any area of the curriculum, teachers should know not only what it is that is being acquired, but how it relates to what has already been _______.|learned|
The learning of culture, like the learning of language, begins with a child's first experiences with the ______ into which he is born, the community to which he belongs, and the environment in which he lives.|family|The learning of culture begins right at the very birth, when the baby joins the family and begins to receive sensations from his/her surroundings.
By the time children begin their formal education at the age of five or six, they have already internalized many of the basic ______ and beliefs of their native culture, learned the rules of behavior which are considered appropriate for their role in the community, and established the procedures for continued socialization; they have learned how to learn.|values|By the age when children are about to start school, they have already formed a great deal of their cultural beliefs.
Different child-_______ practices are preferred in different cultures, and these will have a significant effect on later learning.|rearing|
Child-rearing techniques range from being very lenient when compared to dominant group standards, with little physical restraint or coercion employed, to very ______ control of early behaviors.|strict|
The way parents _______ the daily routines and schedules at home conveys to children appropriate behaviors, beliefs, and attitudes of the family and cultural community that should be learned.|arrange|Children unconsciously observe every aspect of the way parents live their lives, and make assumptions, judgments and decisions based on what they observe.
Culture has a direct impact on the skills children learn from ________.|routines|For instance, whether children learn to eat using utensils such as a spoon or chopsticks or learn to eat with their hands depends upon the family's culturally based mealtime routines and activities.
The ________ of the day or the way time is structured is also learned. Some cultural communities do not value or follow regular schedules for their home routines (e.g., set eating and sleeping times).|schedule|A baby who can adjust to continual changes in routines or situations is considered desirable. In other communities, the baby's adaptation to a regular routine is encouraged. In such communities, children learn to focus their attention on predictable patterns in the daily schedule.
Erik Erikson defined eight stages of human development.  The second stage involves the crisis of ________ (independence) vs. doubt.|Autonomy|Autonomy versus Doubt (or Shame) is Erikson's second stage.  It marks the beginning of self-control and self-confidence.
Discovery Learning involves presenting examples to students and letting them work with the examples until they discover the inter_____________.|relationships|Discovery learning is an approach in which students apply Inductive Reasoning to discover basic principles on their own.
_________ reasoning is associated with Discovery learning and involves formulating general principles based on knowledge of examples and details.|Inductive|In inductive reasoning, a student uses specific examples to formulate a general principle.  For instance, if students are presented with enough examples of parallelograms, eventually they will discover the basic properties of parallelograms.
Ideally, an ___________ should do more than ascertain how much the students have already learned|examination|It should be an opportunity for them to further their understanding by putting the course material into new contexts or patterns. Approaching this ideal is clearly more difficult in some courses than in others.
There are essentially two kinds of questions: subjective _____ questions and objective or short-answer questions.|essay|The distinction between subjective and objective is not always a clear one, however; frequently both subjective and objective elements are involved in a single question. Students should know in advance the type of question or combinations of types of questions that the test will include.
From one perspective, __________ in the class could be construed as preparation for the exams.|everything|Specifically, let the students know what kinds of questions will be asked, whether there will be selection from a list of options, what material will be included on each exam, and how the question will be weighted. It will be useful if students can consult exams from previous quarters.
Validity is the appropriateness or ___________ of inferences, decisions, or descriptions made about individuals, groups, or institutions from test results.|correctness|
There is no such thing as a generically _____ test.|valid|Validity must be considered in terms of the correctness of a particular inference about test takers.
___________ is the consistency of test scores over different test administrations, multiple raters, different test questions.|Reliability|
Tests can be categorized into two major groups: norm-referenced tests and _________-referenced tests.|criterion|
These two tests differ in their intended purposes, the way in which content is selected, and the scoring process which defines how the test results must be ___________.|interpreted|
A norm-referenced test is a test which measures a _______'s achievements against the standard established by a norm group.|learner|
_________-referenced tests determine ...what test takers can do and what they know, not how they compare to others.|Criterion|Criterion Referenced Tests report how well students are doing relative to a pre-determined performance level on a specified set of educational goals or outcomes included in the school, district, or state curriculum.
A _____ is an arbitrarily established set of numbers used for measurement according to a rate or standard.|scale|In testing, a scale is a way to report test scores.  For example, student grades are often based on the 4.0 GPA scale.  CLEP tests are based on a 0-80 scale--the max score is 80 points.
The Scaled _____ is a technique for averaging grades where the degree of difficulty varies from one assignment to the next.|score|A scaled score is designed to calculating the score earned on a test taking into account the difficulty.  For example, on one SAT test, you may be able to get more questions incorrect than on another SAT test, and still come out with the same score.
A ____-referenced test compares an individual's score to the average score of others in a larger group.  Nationwide standardized tests usually fall into this category.|norm|The goal of a norm-referenced test is to see a student's performance as it compares to other students.  A criterion-referenced test is designed to tell if students are ready for more advanced materials, a norm-referenced test is designed to see how a student compares to the average student.
The standard _________ is kind of the mean of the mean, and measures how widely the data varies from the average.|deviation|For example, the standard deviation for this set of numbers (5, 23, 44, 15) is greater than the standard deviation for this set (19, 20, 18, 22).
A normal deviation of data means that most of the examples in a set of data are _____ to the average, while relatively few examples tend to one extreme or the other.|close|
A heuristic is a general strategy used in attempting to solve problems, as opposed to an _________, which is a step-by-step procedure for solving a problem.|algorithm|A Heuristic might be something like dividing a problem into sub-problems, or working backwards through a problem, etc..  On the other hand, an algorithm is a specific set of steps you follow to solve a problem.  For instance, most math problems have an associated algorithm; most of life's problems are not that straightforward, and would be best solved with heuristics.
Scheuneman and Slaughter list five ______ that make test reliability suspect: historical, cultural, biological, educational, and psychometric.|biases|Reliability in testing becomes questionable due to these five reasons.
Unfair penalization occurs when items on an examination disadvantage one group over another because of different __________ experiences. |background|For example, immigrants might not score as well on a math test as native born students if the test included items requiring a knowledge of American football.
Standardized testing has received much criticism in recent years. Many feel that the tests are ______ against certain social and cultural groups.|biased|They argue that much of the information assessed on the tests is information that certain social and cultural groups have had limited exposure to.
Classroom __________ is a simple method that faculty can use to collect feedback, early and often, on how well their students are learning what they are being taught.|assessment|Classroom assessment helps teachers better know how their classrooms are functioning, on a number of levels.
There has been considerable controversy over the meaning of ____________.  In 1986 at a symposium, 24 psychologists offered 24 different views about the nature of it.|intelligence|Researchers disagree on what is or indicates intelligence.
Most nationwide-norm referenced tests are used to compare a students' performance with the mean score of students nationwide of the same _____ level.|grade|Most nationwide-norm referenced tests compare on the basis of grade level.
The purpose of classroom assessment is to provide faculty and students with information and insights needed to improve teaching _____________ and learning quality.|effectiveness|Classroom assessment seeks to better the education environment, layout and other important factors in a learning atmosphere.
College instructors use ________ gleaned through Classroom Assessment to make adjustments in their teaching.|feedback|Faculty also share feedback with students, using it to help them improve their learning strategies and study habits in order to become more independent, successful learners.
The three types of long-term memory are Episodic memory, Procedural Memory, and ________ memory.  |semantic|Semantic memory is memory for meaning.  Things such as word definitions, images, and other information that directly applies to making meaning of your world falls under semantic memory.  Basically, any long-term memory which is not episodic (associated with a time and location), or procedural (how to do something like ride a bike), is semantic memory.
The zone of proximal development is the area where the child cannot solve a problem alone, but can be successful under adult guidance or in _____________ with a more advanced peer.|collaboration|A teacher might apply this concept by evaluating a student's current level, and working with him individually to take him to the next level.  This makes more sense than trying to get all students to aspire to a certain level even though they all may be in different stages of ability.
Classroom Assessment is one method of _______ within the framework of Classroom Research, a broader approach to improving teaching and learning.|inquiry|Classroom research is a similar, yet broader approach to improving teaching and learning.
Most tests administered by teachers in classrooms are _________-referenced tests; they are designed to test mastery of certain objectives.|criterion|Criterion-referenced tests test for a certain level of performance.  For example, a math class would have a test that covers all of the different math concepts the students are expected to know by the end of the class.  In a criterion-referenced test, it doesn't matter what the other students get--the test-takers must demonstrate mastery.
The process of adding and extending meaning by connecting ___ information to existing knowledge is known as elaboration.|new|Elaboration helps people to remember information more easily.  Examples of elaboration are--while studying a textbook, picturing information in your mind, translating info into your own words, acting out relationships, creating examples, etc..
Faculty, and for that matter students, need effective ways of monitoring learning throughout the semester. Although individual instructors often do invent, discover, or simply stumble upon a strategy that works, these ________ discoveries rarely become a matter of public record.|informal|Thus, a few years ago, Thomas A. Angelo and K. Patricia Cross compiled a volume, Classroom Assessment Techniques: A Handbook for College Teachers, describing strategies that college teachers had found useful and that could be used as models for asking the fundamental but often elusive questions What are your students learning? and its corollary, How effectively are you teaching?
It is critical to define your goal before creating a ____ to reach it.|plan|On the topic of educational performance evaluations, Mager said:  You cannot concern yourself with the problem of selecting the most efficient route to your destination until you know what your destination is
According to Gronlund, teachers should formulate _______ objectives of instruction that describe types of behavior students should exhibit in order to demonstrate that they have learned (What you should know).|general|Plans should be made to be able to recognize that a student has learned appropriate behaviors and lessons.
There are _____ types of long-term memory--semantic, episodic, and procedural memory.|three|Procedural memory is memory for how to do things.  For example, how to tie your shoes, or how to ski are stored as procedural memories, and once learned probably will not be forgotten.
________: Under each general objective, list up to five specific learning outcomes (what you should be able to perform).|Gronlund|For each general objective that has been determined by the teacher, approximately five specific possible outcomes should be listed, so that they can be recognized when they occur.
___________ statistics are used to describe the basic features of the data in a study. They provide simple summaries about the sample and the measures.|Descriptive|Together with simple graphics analysis, they form the basis of virtually every quantitative analysis of data.
___________ statistics are typically distinguished from inferential statistics. |Descriptive|With descriptive statistics you are simply describing what is or what the data shows. With inferential statistics, you are trying to reach conclusions that extend beyond the immediate data alone.
Descriptive Statistics are used to present ____________ descriptions in a manageable form. In a research study we may have lots of measures. Or we may measure a large number of people on any measure. Descriptive statistics help us to simplify large amounts of data in a sensible way.|quantitative|Each descriptive statistic reduces lots of data into a simpler summary. For instance, consider a simple number used to summarize how well a batter is performing in baseball, the batting average. This single number is simply the number of hits divided by the number of times at bat.
Most programs in Instruction and Curriculum in the Content Areas are divided into elementary and _________ education and focus directly on the practice of teaching.|secondary|
One can develop expertise drawing from several distinct bodies of _________.|knowledge|A teacher can develop an expertise by concentrating on drawing knowledge from a number of different sources.
These bodies are:  psychological foundations, research on teaching and learning, curriculum theory, social and philosophical foundations of education, and subject matter knowledge and ________.|pedagogy|Pedagogy (the art or science of teaching) is one of the five bodies of knowledge from which we can gain expertise.
Within all learning environments, especially special needs, ___________ is used as a temporary support for a student mastering a new task. |scaffolding|This is a system of close support and guidance used to give a sense of security and immediate reference to students while they learn new subjects. Example: A chemistry teacher may stand next to students mixing chemicals for the first few times to ensure they mix them correctly, and provide them with immediate feedback on their labs.
Instructional design is the activity of planning and designing for ___________.|instruction|
The field of instructional design has enjoyed considerable _______ over the last two decades but is now facing some of the pains expected along with its growth.|success|Based largely on behavioristic premises, instructional design is adjusting to cognitive ways of viewing the learning process.
Originally a primarily linear process, instructional design is embracing new methods and computer design tools that allow greater ___________ in the management and order of design activities.|flexibility|State of the art technologies are helping us move from a linear, to a more rounded and flexible management of activities.
In the present climate of ______, many practitioners and theorists are unsure about what works.|change|For example, how to apply instructional design to the design of a hypertext system or an on-line performance support system.
Expert ________ possess both the desire and the ability to learn and they evaluate the effectiveness of their own learning processes on an ongoing basis.|learners|Expert learners are characterized as self-starters who are both results oriented and systematic.
Preventive Management focuses on the different ________ and classroom management skills.|teaching|Preventive management also links closely with Supportive Management which concentrates on pupil-teacher relations.
__________ teaching is a technique developed to help readers improve their reading comprehension and involves four steps.|Reciprocal|The four steps include:  ask a question about the meaning of the passage, summarize the main idea, clarify unclear points (ideas, vocabulary etc) predict what will happen next.
Good ________ in action in the classroom usually seem to have no discipline problems at all.|teachers|But this is because they work hard at making sure these will not arise.
__________ Management focuses on developing and maintaining pupil-teacher relations.|Supportive|It is the other side of the coin to Preventive Management which concentrates on teacher skills, though both sections are very closely linked.
The rationale of _______ organizers is students are confronted on a daily basis with a great deal of unfamiliar material.|advance|Teachers can help students make sense out of this material if they take time at the outset of instruction to highlight the organizational and structural patterns of the new material and indicate how it relates to other material already learned.
One way that research has demonstrated to be effective in rendering assistance to teachers is the utilization of advance __________.|organizers|Advance organizers are short sets of verbal or visual information presented prior to learning a larger body of content.
The intent of advanced organizers is to present students with _______, not content; with conceptual frameworks, not specific detail.|context|They can provide students with new organizational structures to guide the assimilation of the new content.
Students with disabilities often have motivational problems because they feel that they have a lack of _______.|ability|Students with disabilities often have motivational problems not because they feel that they have shown a lack of effort, but a lack of ability.
_________ Learning promotes the development and use of discovery or inquiry-based methods of teaching and learning.|Discovery|This method is predicated on the belief that all students have creative ability which can be further developed utilizing the many techniques of inquiry-based learning.
There are two general types of intermittent reinforcement schedules--interval schedules and ratio schedules.  Interval schedules are broken down into fixed-interval and variable interval.  Ratio schedules are broken down into _____-ratio, and variable-ratio.|fixed|Fixed ratio means that after a set number of responses, reinforcement is provided.  For example, for every third A a student scores, he gets a cookie.  Variable ratio means that the number of correct responses required before reinforcement occurs varies--for example, a slot machine reinforces your behavior at a variable ratio, not at a fixed-ratio.
Whereas Piaget and Vygotsky placed emphasis on learners' personal construction of knowledge, Ausubel emphasized the importance of reception learning which is based on the idea that most of what is learned is acquired through the transmission of _____ and not through discovery.|ideas|Ausubel believes that the transmission of ideas and not through discovery, is how a learner creates their personal construction of knowledge.
Children in a classroom will often model themselves after the student with the highest ______ standing.|social|They will often model themselves after the student with the highest social standing, as opposed to the most studious, well-mannered student.
_______ believed that reception learning was an important means of acquiring certain discipline-based concepts as long as that learning made meaningful connections between the new information and the learner's pre-existing cognitive structures.|Ausubel|This means that it is through association of the learner’s pre-existing knowledge, that the learner is able to absorb and understand new things.
Cooperation is working together to accomplish shared _____.|goals|
Within cooperative activities, ___________ seek outcomes that are beneficial to themselves and beneficial to all other group members.|individuals|
Cooperative learning is the instructional use of small ______ so that students work together to maximize their own and each other's learning.|groups|Class members are organized into small groups after receiving instruction from the teacher. They then work through the assignment until all group members successfully understand and complete it.
A __________ score tells the percentage of people the student scored higher than.|percentile|For example, to score in the 70th percentile means that the student scored as well or better than 70% of the norming sample (the group of students whose score used as the basis for comparison).
By cueing learners about the ____________ of subject matter, by providing advance organizers, by scheduling student exercises and assignments appropriately and by helping learners make appropriate connections between concepts and ideas, teachers help students to remember information and form linkages between new material and material they've previously learned.|organization|Organization and Clarity are the essential ingredients.
One of the three processes involved in classical conditioning is discrimination--the ability to respond ___________ to similar, but not identical stimuli.|differently|Discrimination, as it applies to conditioning, refers to responding to one stimuli in one way, and then responding in a different way to similar, but different, stimuli.  For example, in gym class, running when the teacher blows the whistle once, but stopping when he blows it twice is an example of discriminating between two similar but different stimuli.
As a result of ____, passed in 1990, parents have the right to see all records relating to the testing, placement, and teaching of their child.|IDEA|IDEA (Individuals with Disabilities Education Act) protects certain rights, such as allowing parents to see all records relating to the testing, placement and teaching of their child, and allows parents to obtain an independent evaluation of their child.  However--it does not guarantee mainstreaming for every disabled child.  Most schools do not integrate students with severe disabilities into normal classes.
While clarity is clearly an expected outcome of careful preparation and good organization, it is also correlated with teacher _________ of the subject.  Teacher uncertainty produces vagueness which inhibits student understanding.|knowledge|These principles of teaching and learning are time-honored and widely accepted elements of information processing theories of learning.
Students who perceive instruction to be well organized and _____ are thus likely to enjoy enhanced knowledge and understanding of course material.|clear|The Organization and Clarity factor is pertinent to several widely accepted principles of teaching and learning.
Teachers tend to ask more questions of ____-achieving students.|high|Studies have shown that teachers tend to talk more and ask more questions of high-achieving students.  With low-achieving students, teachers tend to ask less questions, give them less time to answer, and give them less prompts and cues to help them along.  They tend to be more encouraging in general toward those students for whom they have high expectations.
Teachers who set and communicate high ____________ for all their students obtain greater academic performance from their students than teachers who set low expectations.|expectations|Students tend to learn as much (or as little) as their teachers expect. Teachers with high expectations for all students can structure and guide behavior and can challenge students beyond what students themselves believe they can do.
This uniquely _____ phenomenon is called the Pygmalion Effect. It is a persistently held belief in another person such that the belief becomes a reality.|human|The person who is believed in, being believed, becomes the person whom they are perceived to be--the self fulfilling prophecy.
All the students becoming attentive when the teacher clears her throat is an example of a ___________ response.|conditioned|That is an example of a conditioned response.  A person clearing their throat is not a stimuli naturally associated with being quiet, sitting straight and looking forward.
The concept of ____-time as an instructional variable was invented by Mary Budd Rowe.|wait|The wait-time periods she found--periods of silence that followed teacher questions and students' completed responses--rarely lasted more than 1.5 seconds in typical classrooms. She discovered, however, that when these periods of silence lasted at least 3 seconds, many positive things happened to students' and teachers' behaviors and attitudes. To attain these benefits, teachers were urged to wait in silence for 3 or more seconds after their questions, and after students completed their responses.
_________ education is unquestionably a controversial issue.|Bilingual|There are a number of people and organizations in this country who, for various reasons, are opposed to bilingual education. Educators interested in bilingual education program development may find it useful to look for information on which types of programs are eligible for grants.
The fact that world economic growth is dependent on the English language is well established. The language of business, finance, science and technology is English. ___ instruction in the U.S. is serving this increasing worldwide demand.|ESL|ESL, or English as a Second Language.  Globally, English language training is estimated to be a $20 billion service industry.
There are two basic positions on bilingual education--__________ and maintenance.  The difference is in the role the native language plays.|transition|The different is in how the native language is treated.  With Transition, the goal is to introduce English as early as possible, so that the student can be taught in English.  With Maintenance, the idea is to maintain the native language, and use the native language as the primary teaching language until English skills are more fully developed.
Classroom ________ is a process of involving teachers in the formal study of teaching and learning.|research|
Classroom Research attempts to answer two fundamental questions: how well are students ________ and how effectively are teachers teaching.|learning|
Through close observation, the collection of feedback on student learning, and the careful design of experiments, classroom teachers can learn more about how students learn, and more specifically, how students _______ to particular teaching approaches.|respond|Classroom research examines different techniques and approaches of teaching to see how effective they are and how students respond to them.
There are seven essential steps to designing an effective survey.  The first of these is, Establish the _____ of the project - What you want to learn|goals|
There are seven essential steps to designing an effective survey.  Number 2 is: Determine your ______ - Who you will interview. |sample|
There are seven essential steps to designing an effective survey. Number 3 is: Choose interviewing methodology - ___ you will interview. |How|
There are seven essential steps to designing an effective survey. (4) Create your _____________ - What you will ask.|questionnaire|
There are seven essential steps to designing an effective survey.  (5)Pre-____ the questionnaire, if practical.  |test|Make sure that the questions work before you use them for your final research.
There are seven essential steps to designing an effective survey. (6)Conduct Interviews and enter data - Ask the _________. |questions|Ask the questions and record the answers.
The conditions that the experimenter manipulates are called ___________ variables.|independent|The hope of the experimenter is that the manipulation of the independent variable will produce consistent, predictable changes in the dependent variable. 
In an experiment, the ___________ variable is the cause.|independent|The independent variable is the cause, the dependent variable is what is affected. For example, if you are conducting tests where you give a person different amounts of caffeine to see how it affects their energy level, then the caffeine is the cause (the independent variable), and the person's energy level is the dependent variable—it is affected by manipulating the caffeine. 
There are seven essential steps to designing an effective survey.  (7)_______ the data - Produce the reports.|Analyze|Use your collected data to find your results.
_____ validation is used to determine how well a solution obtained from one sample would fit an independent sample from the same population.|Cross|Cross validation, bootstrap, and jackknife are all procedures used to validate the results of a study using a single data sample.
____________' is a broad term. It can be defined as research in which: (1)data are collected for each item or variable for two or more distinct periods;|Longitudinal|
The physical ______ of a light source determines the psychological characteristic that is known as Saturation.|purity|Pure, monochromatic lights are the most highly saturated; their hue is rich and obvious. As more and more different wave lengths get mixed into a light, it becomes lower and lower in saturation-and it starts to look pale and washed out. 
Longitudinal' is a broad term. It can be defined as research in which: (2)the ________ or cases analyzed are the same, or at least comparable, from one period to the next|subjects|
Longitudinal' is a broad term. It can be defined as research in which: (3)the ________ involves some comparison of data between or among periods.|analysis|
Longitudinal research concerns the collection and analysis of ____ over time.|data|Longitudinal data are essential if the research purpose is to measure social change: they allow a diachronic analysis of the incidence of conditions and events.
The most critical element of a successful self-management program is ____-setting.|goal|Goal-setting is considered the most critical element of a successful self-management program.  A self-management program is designed to help students learn how to manage their own lives and provide their own reinforcement.  Helping students set goals for themselves with high standards tends to lead to higher performance.
Research shows that the most successful teachers--in regards to classroom management--establish rules and __________ on the first day of class.|procedures|Establishing efficient rules and procedures helps the teacher to maintain discipline in the class.
Several types of data may be regarded as ____________: repeated cross-sectional studies; prospective studies, retrospective studies.|longitudinal|Because longitudinal research is a broad term, methods for the analysis of social change may also vary substantially.
Longitudinal research can potentially provide fuller information about __________ behavior.|individual|However, the use of such data poses crucial theoretical and methodological problems.
___________ research is phenomenological, inductive, holistic, subjective/insider centered, process oriented, anthropological worldview, and has a relative lack of control.|Qualitative|
The goal of ___________ research is to understand the actor's view.  |qualitative|It does not compare results between children receiving or not receiving a particular instructional technique. Instead, it typically focuses on observing a slice of life in a classroom and explaining its significance.  It is extremely discovery oriented.
____ studies are a valuable way to share the experiences of others who have traveled the road before you.|Case|
When the activity itself is rewarding, we do not need incentives or punishments--we have _________ motivation.|intrinsic|This is known as intrinsic motivation; the motivation stems from factors such as interest or curiosity.  This is different from extrinsic motivation--when we do something in order to earn a grade or reward, avoid punishment, or some other reason that doesn't have to do with the activity itself.
There are various ways to describe someone's score.  A _ score of 0, a T score of 50, and a stanine score of 5 all indicate a score right on the mean.|Z|A Z score of 0 means 0 standard deviations above the mean, which means the person scored right on the mean.  A T score of 50, stanine score of 5, are all different ways of indicating a mean score.
Highly _______ students perform best in organized classrooms.|anxious|Organized, well-structured classes are a must for highly anxious students, because they are usually more easily distracted by irrelevant or incidental aspects of the task at hand--they seem to have trouble focusing on the significant details.
Case Studies are also useful for encouraging discussion about best practices and _______-solving strategies.|problem|
Statistics consist of a set of methods and rules for organizing and ____________ observations.|interpreting|"Statistics have certain rules of performance and of interpretation."""
